com.samsung.health.exercise
time_offset,max_rpm,live_data,mean_rpm,distance,max_caloricburn_rate,additional,altitude_gain,deviceuuid,duration,update_time,datauuid,location_data,decline_distance,altitude_loss,mean_caloricburn_rate,incline_distance,max_altitude,max_cadence,create_time,mean_speed,mean_heart_rate,count_type,custom,end_time,count,min_altitude,max_speed,exercise_type,pkg_name,start_time,max_power,mean_power,min_heart_rate,calorie,comment,max_heart_rate,exercise_custom_type,mean_cadence
-14400000,,live_data.373.blob,,5033.827,,,,dOU0jyvERH,1499978,2018-04-28 18:45:12.733,6aed6e63-23ee-85e4-43bd-a481662aa99d,location_data.374.blob,1012.356,,,1236.39,34.52747,159.993,2018-04-28 16:51:28.258,3.3822937,221.0,,,2018-04-28 16:51:27.506,,15.79447,4.006,1002,com.sec.android.app.shealth,2018-04-28 16:26:24.845,,,186.0,395.822,,242.0,,152.75269
-14400000,,live_data.375.blob,,1389.9,,,,dOU0jyvERH,1039633,2018-04-29 09:38:08.739,4040a40c-86ea-6442-4a7b-37fd8d54ebe8,location_data.376.blob,,,,,,0.0,2018-04-29 09:38:08.739,1.4340509,0.0,,,2018-04-29 09:37:07.035,,,1.8055556,1001,com.sec.android.app.shealth,2018-04-29 09:19:47.402,,,0.0,96.11,,0.0,,0.0
-14400000,,live_data.377.blob,,3500.203,,,,dOU0jyvERH,972103,2018-04-30 12:46:48.497,a14d55b2-0019-952b-44a3-ecb48093ffb9,location_data.378.blob,456.566,,,723.925,22.190384,191.251,2018-04-30 12:42:24.900,4.1776357,135.0,,,2018-04-30 08:34:13.797,,-7.0576158,4.1776357,1002,com.sec.android.app.shealth,2018-04-30 08:18:03.003,,,112.0,263.457,,157.0,,181.6092
-14400000,,live_data.379.blob,,1719.711,,,,dOU0jyvERH,1352427,2018-04-30 17:52:05.010,a1b98ebe-12bb-d0b9-fecd-46fafd5da1cf,location_data.380.blob,,,,,,0.0,2018-04-30 17:52:05.010,1.4508405,0.0,,,2018-04-30 17:51:02.810,,,1.6111112,1001,com.sec.android.app.shealth,2018-04-30 17:28:30.383,,,0.0,119.68,,0.0,,0.0
-14400000,,live_data.381.blob,,0.0,,,,dOU0jyvERH,1204576,2018-05-02 10:14:43.725,46144f62-650c-ec4a-f894-d886b48aa5a8,location_data.382.blob,0.0,,,0.0,,0.0,2018-05-02 10:14:34.356,0.0,168.0,,,2018-05-02 10:14:34.183,,,,15005,com.sec.android.app.shealth,2018-05-02 09:54:24.427,,,88.0,277.48,,199.0,,0.0
-14400000,,live_data.383.blob,,3159.224,,,,dOU0jyvERH,1417376,2018-05-04 13:13:24.211,84b7593a-3a58-7613-1b9c-742578f20f56,location_data.384.blob,0.0,,,0.0,,162.453,2018-05-04 13:07:09.633,2.2289717,170.0,,,2018-05-04 13:07:09.383,,,2.364,1002,com.sec.android.app.shealth,2018-05-04 12:43:29.592,,,73.0,341.354,,205.0,,153.92148
-14400000,,live_data.385.blob,,702.993,,,,dOU0jyvERH,629553,2018-05-05 06:08:12.476,1b686e34-cca1-d94d-fe5d-1100ae1adb09,location_data.386.blob,,,,,,0.0,2018-05-05 06:08:12.476,1.3187904,0.0,,,2018-05-05 06:07:10.497,,,2.0833333,1001,com.sec.android.app.shealth,2018-05-05 05:56:40.944,,,0.0,50.46,,0.0,,0.0
-14400000,,live_data.387.blob,,5029.619,,,,dOU0jyvERH,1507503,2018-05-07 09:37:33.160,918876e3-238c-c798-b345-f4709c0a658f,location_data.388.blob,1022.53,,,1195.707,8.766085,165.091,2018-05-07 09:08:27.828,3.3764806,181.0,,,2018-05-07 09:08:27.546,,-11.798916,3.707,1002,com.sec.android.app.shealth,2018-05-07 08:43:16.842,,,77.0,393.718,,209.0,,155.11505
-14400000,,live_data.389.blob,,,,,,dOU0jyvERH,637178,2018-05-08 14:53:08.542,d638abb7-2bcc-8339-3985-3f2ac6d49824,location_data.390.blob,,,,,,0.0,2018-05-08 14:53:08.542,,0.0,,,2018-05-08 14:52:06.756,,,,0,com.sec.android.app.shealth,2018-05-08 14:41:29.578,,,0.0,53.52,,0.0,,0.0
-14400000,,live_data.391.blob,,0.0,,,,dOU0jyvERH,1206727,2018-05-09 10:34:40.769,a4f946e3-da88-2856-09f1-88d2968ea3c3,location_data.392.blob,0.0,,,0.0,,0.0,2018-05-09 10:14:09.107,0.0,195.0,,,2018-05-09 10:14:08.883,,,,15005,com.sec.android.app.shealth,2018-05-09 09:54:00.933,,,77.0,290.94,,237.0,,0.0
-14400000,,live_data.393.blob,,905.44,,,,dOU0jyvERH,903966,2018-05-09 15:10:58.679,08878d91-1bac-c207-2fe4-cfff30286714,location_data.394.blob,,,,,,0.0,2018-05-09 15:10:58.679,1.2636862,0.0,,,2018-05-09 15:09:58.435,,,1.5277778,1001,com.sec.android.app.shealth,2018-05-09 14:54:54.469,,,0.0,62.42,,0.0,,0.0
-14400000,,live_data.395.blob,,5019.319,,,,dOU0jyvERH,1431669,2018-05-11 08:47:24.752,dcb37fd1-f5db-3599-1d84-abbeab570bf4,location_data.396.blob,1125.884,,,1366.69,21.314293,165.1,2018-05-11 08:44:05.970,3.5592227,179.0,,,2018-05-11 08:44:05.676,,-8.589706,4.18,1002,com.sec.android.app.shealth,2018-05-11 08:20:10.172,,,121.0,369.788,,200.0,,155.20883
-14400000,,live_data.397.blob,,649.67,,,,dOU0jyvERH,604808,2018-05-11 10:33:03.831,b321e6d0-d42c-b7d4-8eb1-ce1211f40ac7,location_data.398.blob,,,,,,0.0,2018-05-11 10:33:03.831,1.2613102,0.0,,,2018-05-11 10:32:02.865,,,1.7777778,1001,com.sec.android.app.shealth,2018-05-11 10:21:58.057,,,0.0,44.11,,0.0,,0.0
-14400000,,live_data.399.blob,,4574.193,,,,dOU0jyvERH,2909543,2018-05-12 20:09:35.605,8480740f-b964-7fcf-991e-eabcde2c3af2,location_data.400.blob,1173.989,,,1086.061,-2.299,0.0,2018-05-12 20:09:24.863,1.5732603,180.0,,,2018-05-12 20:09:24.561,,-8.688,2.16,1001,com.sec.android.app.shealth,2018-05-12 19:20:48.473,,,157.0,379.782,,230.0,,0.0
-14400000,,live_data.401.blob,,4198.346,,,,dOU0jyvERH,2675160,2018-05-13 08:58:56.146,66ba604a-5e43-4d87-6a16-a94b1278183b,location_data.402.blob,561.973,,,731.732,-1.998,0.0,2018-05-13 08:58:49.083,1.5693812,118.0,,,2018-05-13 08:58:48.787,,-14.11,2.247,1001,com.sec.android.app.shealth,2018-05-13 08:14:02.414,,,104.0,344.27,,148.0,,0.0
-14400000,,live_data.403.blob,,5012.195,,,,dOU0jyvERH,1508238,2018-05-14 09:21:20.468,de4a512b-52db-491d-0003-b644b1dd5728,location_data.404.blob,844.239,,,972.184,16.823692,162.28,2018-05-14 08:40:00.343,3.3623593,161.0,,,2018-05-14 08:40:00.086,,-5.143307,4.13,1002,com.sec.android.app.shealth,2018-05-14 08:14:50.927,,,78.0,377.768,,204.0,,153.11154
-14400000,,live_data.405.blob,,781.729,,,,dOU0jyvERH,758282,2018-05-14 18:11:38.915,c5a311a9-76bd-3483-dfe0-6ad26107ff65,location_data.406.blob,,,,,,0.0,2018-05-14 18:11:38.915,1.1867137,0.0,,,2018-05-14 18:10:36.921,,,1.6388888,1001,com.sec.android.app.shealth,2018-05-14 17:57:58.639,,,0.0,53.49,,0.0,,0.0
-14400000,,live_data.407.blob,,1016.211,,,,dOU0jyvERH,843863,2018-05-14 18:31:30.513,ae9b5398-8f74-7dbb-e01b-b229a1ab3d5c,location_data.408.blob,,,,,,0.0,2018-05-14 18:31:30.513,1.2137147,0.0,,,2018-05-14 18:30:28.665,,,1.4166666,1001,com.sec.android.app.shealth,2018-05-14 18:16:24.802,,,0.0,69.09,,0.0,,0.0
-14400000,,live_data.409.blob,,5098.975,,,,dOU0jyvERH,1409029,2018-05-16 09:24:54.057,627057c7-82bf-07c8-8c53-8c6c94b7fb9f,location_data.410.blob,985.009,,,1057.714,16.65415,215.027,2018-05-16 08:54:16.843,3.618784,189.0,,,2018-05-16 08:54:16.296,,-14.60885,4.111,1002,com.sec.android.app.shealth,2018-05-16 08:30:46.276,,,130.0,363.175,,224.0,,152.48788
-14400000,,live_data.411.blob,,5037.77,,,,dOU0jyvERH,1388296,2018-05-18 12:49:21.341,9eb5c657-e486-6eae-ccd3-aa44c548ba26,location_data.412.blob,964.988,,,1120.656,12.8580265,190.061,2018-05-18 12:29:14.674,3.6518652,158.0,,,2018-05-18 12:29:14.364,,-2.6909735,4.466,1002,com.sec.android.app.shealth,2018-05-18 12:06:04.974,,,97.0,364.54,,186.0,,154.18562
-14400000,,live_data.413.blob,,4529.888,,,,dOU0jyvERH,3633123,2018-05-19 20:00:32.616,19158616-4301-cb81-9e1c-332b02b5cb1f,location_data.414.blob,0.0,,,22.155,-50.193,0.0,2018-05-19 20:00:22.707,1.2468956,150.0,,,2018-05-19 20:00:22.320,,-55.224,1.683,1001,com.sec.android.app.shealth,2018-05-19 18:58:44.666,,,118.0,360.569,,174.0,,0.0
-14400000,,live_data.415.blob,,4407.462,,,,dOU0jyvERH,3238970,2018-05-20 20:05:11.393,05f478bd-24e2-87ea-edff-cb0c326220b2,location_data.416.blob,15.345,,,69.366,-66.025,0.0,2018-05-20 20:04:55.810,1.3664134,143.0,,,2018-05-20 20:04:55.396,,-70.491,2.07,1001,com.sec.android.app.shealth,2018-05-20 19:10:54.468,,,77.0,350.28,,177.0,,0.0
-14400000,,live_data.417.blob,,5058.068,,,,dOU0jyvERH,1415627,2018-05-21 09:01:32.304,73ec776d-444f-8fb7-5752-8ff8c07798d8,location_data.418.blob,944.074,,,1726.04,60.847736,171.394,2018-05-21 08:37:02.329,3.601335,185.0,,,2018-05-21 08:37:01.529,,-60.240265,4.45,1002,com.sec.android.app.shealth,2018-05-21 08:13:25.185,,,80.0,385.691,,212.0,,153.96248
-14400000,,live_data.419.blob,,0.0,,,,dOU0jyvERH,1205723,2018-05-23 14:09:29.622,b6423187-d67e-3090-9f0d-670b1572037a,location_data.420.blob,0.0,,,0.0,,0.0,2018-05-23 13:49:21.986,0.0,162.0,,,2018-05-23 13:49:21.770,,,,15005,com.sec.android.app.shealth,2018-05-23 13:27:29.083,,,76.0,290.11002,,185.0,,0.0
-14400000,,live_data.421.blob,,770.708,,,,dOU0jyvERH,750711,2018-05-23 17:40:22.435,a9c0d1e7-1454-cf15-f8ee-c7d179156385,location_data.422.blob,,,,,,0.0,2018-05-23 17:40:22.435,1.1948637,0.0,,,2018-05-23 17:39:21.629,,,1.3611112,1001,com.sec.android.app.shealth,2018-05-23 17:26:50.918,,,0.0,58.69,,0.0,,0.0
-14400000,,live_data.423.blob,,5028.006,,,,dOU0jyvERH,1446495,2018-05-25 09:50:07.306,4300a772-80eb-3078-14f3-42b1586b17c6,location_data.424.blob,834.148,,,1790.538,149.94653,183.263,2018-05-25 09:44:30.241,3.50197,130.0,,,2018-05-25 09:44:29.681,,-2.3054729,4.235,1002,com.sec.android.app.shealth,2018-05-25 09:20:20.044,,,101.0,395.513,,160.0,,154.32887
-14400000,,live_data.425.blob,,5194.435,,,,dOU0jyvERH,9591223,2018-05-26 17:18:50.473,c62cb623-cf17-707b-80e1-39f3f4151527,location_data.426.blob,270.046,,,4533.098,1527.084,0.0,2018-05-26 17:18:42.300,0.54529124,122.0,,,2018-05-26 10:22:31.891,,654.042,2.15,13001,com.sec.android.app.shealth,2018-05-26 07:42:40.558,,,62.0,683.191,,163.0,,0.0
-14400000,,live_data.427.blob,,861.58,,,,dOU0jyvERH,724175,2018-05-26 19:11:17.447,ffca6f78-3ff5-2fe9-3755-3797c50d039d,location_data.428.blob,,,,,,0.0,2018-05-26 19:11:17.447,1.3291224,0.0,,,2018-05-26 19:10:15.028,,,1.5555556,1001,com.sec.android.app.shealth,2018-05-26 18:58:10.853,,,0.0,56.23,,0.0,,0.0
-14400000,,live_data.429.blob,,801.6,,,,dOU0jyvERH,702664,2018-05-26 20:35:09.874,31129923-4431-477a-a451-65d6a9963c2e,location_data.430.blob,,,,,,0.0,2018-05-26 20:35:09.874,1.4339055,0.0,,,2018-05-26 20:34:07.174,,,2.25,1001,com.sec.android.app.shealth,2018-05-26 20:22:24.510,,,0.0,51.42,,0.0,,0.0
-14400000,,live_data.431.blob,,1228.14,,,,dOU0jyvERH,923440,2018-05-27 09:37:17.984,ff1abba0-1158-dcdb-2584-7b25f1d9e64d,location_data.432.blob,,,,,,0.0,2018-05-27 09:37:17.984,1.4220346,0.0,,,2018-05-27 09:36:17.059,,,1.5871475,1001,com.sec.android.app.shealth,2018-05-27 09:20:53.619,,,0.0,98.06,,0.0,,0.0
-14400000,,live_data.433.blob,,708.76,,,,dOU0jyvERH,684769,2018-05-27 11:33:35.983,d28dc6ef-51e1-fbc0-1ba9-6f3ceac02049,location_data.434.blob,,,,,,0.0,2018-05-27 11:33:35.983,1.2744105,0.0,,,2018-05-27 11:32:34.506,,,1.4722222,1001,com.sec.android.app.shealth,2018-05-27 11:21:09.737,,,0.0,65.65,,0.0,,0.0
-14400000,,live_data.435.blob,,1151.33,,,,dOU0jyvERH,939658,2018-05-27 15:32:52.104,05c6c0bc-4837-e567-2bf7-086c747d4c5b,location_data.436.blob,,,,,,0.0,2018-05-27 15:32:52.104,1.294818,0.0,,,2018-05-27 15:31:50.885,,,1.4722222,1001,com.sec.android.app.shealth,2018-05-27 15:16:11.227,,,0.0,82.51,,0.0,,0.0
-14400000,,live_data.437.blob,,3264.228,,,,dOU0jyvERH,3045331,2018-05-27 16:49:32.581,262c78f1-1aa4-fd51-312e-55f1927eb971,location_data.438.blob,,,,,,0.0,2018-05-27 16:49:32.581,1.2648867,0.0,,,2018-05-27 16:48:30.882,,,2.3333333,1001,com.sec.android.app.shealth,2018-05-27 15:57:45.551,,,0.0,273.07,,0.0,,0.0
-14400000,,live_data.439.blob,,800.931,,,,dOU0jyvERH,628121,2018-05-28 12:20:31.477,2b4552e4-810f-8165-2200-f7970d906238,location_data.440.blob,,,,,,0.0,2018-05-28 12:20:31.477,1.4715598,0.0,,,2018-05-28 12:19:30.303,,,1.966628,1001,com.sec.android.app.shealth,2018-05-28 12:09:02.182,,,0.0,57.05,,0.0,,0.0
-14400000,,live_data.441.blob,,4408.311,,,,dOU0jyvERH,1362684,2018-05-29 07:07:17.224,80ed228b-ab35-3974-e21b-a79dbfb09ede,location_data.442.blob,1245.563,,,1329.245,37.84604,203.451,2018-05-28 20:14:16.934,3.2841132,143.0,,,2018-05-28 20:14:16.671,,-21.80196,4.194,1002,com.sec.android.app.shealth,2018-05-28 19:51:32.055,,,103.0,356.911,,167.0,,153.18323
-14400000,,live_data.443.blob,,,,,,dOU0jyvERH,1105132,2018-05-29 09:09:37.788,b61baef0-ec92-b5e4-7178-2641416bc086,location_data.444.blob,,,,,,0.0,2018-05-29 09:09:37.788,,0.0,,,2018-05-29 09:08:35.681,,,,0,com.sec.android.app.shealth,2018-05-29 08:50:10.549,,,0.0,81.69,,0.0,,0.0
-14400000,,live_data.445.blob,,0.0,,,,dOU0jyvERH,1201997,2018-05-30 10:45:16.717,09d1450d-f5d4-1455-54cb-94817c29380a,location_data.446.blob,0.0,,,0.0,,0.0,2018-05-30 10:22:17.713,0.0,136.0,,,2018-05-30 10:22:17.504,,,,15005,com.sec.android.app.shealth,2018-05-30 10:02:09.405,,,79.0,278.08,,159.0,,0.0
-14400000,,live_data.447.blob,,641.19,,,,dOU0jyvERH,672235,2018-05-30 17:38:06.531,c92d6033-d917-0f07-d9bc-04ec3777a8cd,location_data.448.blob,,,,,,0.0,2018-05-30 17:38:06.531,1.2392204,0.0,,,2018-05-30 17:37:04.929,,,1.7777778,1001,com.sec.android.app.shealth,2018-05-30 17:25:52.694,,,0.0,45.0,,0.0,,0.0
-14400000,,live_data.449.blob,,5020.679,,,,dOU0jyvERH,1564956,2018-06-02 11:08:35.598,53bd4f44-0165-21b3-73c7-1759ee920107,location_data.450.blob,1095.749,,,1491.861,34.18731,157.988,2018-06-02 10:34:39.802,3.2425954,137.0,,,2018-06-02 10:34:39.494,,-20.96269,3.986,1002,com.sec.android.app.shealth,2018-06-02 10:08:28.660,,,81.0,382.25,,166.0,,144.26952
-14400000,,live_data.451.blob,,1388.969,,,,dOU0jyvERH,939803,2018-06-03 15:57:20.270,756fb9ca-4bef-d235-06f7-a063f7e3fa43,location_data.452.blob,314.899,,,466.901,5.903,0.0,2018-06-03 15:57:10.247,1.4780449,111.0,,,2018-06-03 15:57:09.998,,-0.317,1.987,1001,com.sec.android.app.shealth,2018-06-03 15:40:57.044,,,69.0,127.58,,132.0,,0.0
-14400000,,live_data.453.blob,,5019.898,,,,dOU0jyvERH,1445341,2018-06-04 08:46:04.723,2032d5d6-eea2-7a51-d6cc-8270f7d814d1,location_data.454.blob,940.236,,,1537.285,34.85471,193.219,2018-06-04 08:16:19.831,3.5113242,167.0,,,2018-06-04 08:16:19.076,,-14.325292,4.503,1002,com.sec.android.app.shealth,2018-06-04 07:52:11.116,,,79.0,368.428,,185.0,,153.94182
-14400000,,live_data.455.blob,,5004.935,,,,dOU0jyvERH,1407249,2018-06-06 07:45:55.732,6e4f472b-2231-6b88-9ba0-45178e0dbbfb,location_data.456.blob,972.529,,,2095.555,102.651764,160.236,2018-06-06 07:19:45.178,3.5681002,136.0,,,2018-06-06 07:19:44.918,,-40.498234,4.307,1002,com.sec.android.app.shealth,2018-06-06 06:56:15.363,,,79.0,388.254,,185.0,,153.94717
-14400000,,live_data.457.blob,,1011.279,,,,dOU0jyvERH,711223,2018-06-06 07:32:49.938,63f53b3e-528a-7adb-3757-106c620f7290,location_data.458.blob,,,,,,0.0,2018-06-06 07:32:49.938,1.3502128,0.0,,,2018-06-06 07:31:49.399,,,1.9426527,1001,com.sec.android.app.shealth,2018-06-06 07:19:58.176,,,0.0,62.16,,0.0,,0.0
-21600000,,live_data.459.blob,,910.54004,,,,ei56NcecqJ,665760,2018-06-07 18:35:00.368,734725da-3a6e-4b0d-9a78-3ed621febe38,,,,,,,,2018-06-07 18:35:00.368,1.36767,,,,2018-06-07 18:15:05.000,,,2.0,1001,com.sec.android.app.shealth,2018-06-07 18:04:00.000,,,,57.22,,,,
-21600000,,live_data.460.blob,,12245.38,,,,dOU0jyvERH,7393927,2018-06-07 19:10:51.040,c2821025-f6df-0ccd-7f31-d9630ce55a11,location_data.461.blob,4655.854,,,6322.781,2565.515,0.0,2018-06-07 19:10:11.428,1.6608201,131.0,,,2018-06-07 14:09:54.337,,2026.4219,5.234,1001,com.sec.android.app.shealth,2018-06-07 11:45:13.517,,,75.0,2426.267,,159.0,,0.0
-21600000,,live_data.462.blob,,18798.941,,,,dOU0jyvERH,12226433,2018-06-09 07:55:35.867,cbf7211e-b518-a156-c66b-b1989c0a95d8,location_data.463.blob,7216.624,,,7613.798,2657.411,0.0,2018-06-08 15:37:56.924,1.5375655,134.0,,,2018-06-08 15:37:56.685,,2309.5837,4.154,1001,com.sec.android.app.shealth,2018-06-08 11:45:15.694,,,63.0,2724.489,,168.0,,0.0
-21600000,,live_data.464.blob,,1283.53,,,,dOU0jyvERH,1207797,2018-06-08 16:46:55.565,8be5b031-13b5-6f5a-f7b6-03a407a961a4,location_data.465.blob,,,,,,0.0,2018-06-08 16:46:55.565,1.3888898,0.0,,,2018-06-08 16:45:53.519,,,1.8333334,1001,com.sec.android.app.shealth,2018-06-08 16:25:45.722,,,0.0,91.69,,0.0,,0.0
-21600000,,live_data.466.blob,,738.15,,,,dOU0jyvERH,600244,2018-06-08 17:04:12.095,8cb6d2f6-15a6-03e2-a174-6b20c4709c7f,location_data.467.blob,,,,,,0.0,2018-06-08 17:04:12.095,1.9549885,0.0,,,2018-06-08 17:03:10.174,,,2.1944444,1001,com.sec.android.app.shealth,2018-06-08 16:53:09.930,,,0.0,49.28,,0.0,,0.0
-21600000,,live_data.468.blob,,938.35,,,,dOU0jyvERH,785786,2018-06-08 17:19:59.300,2ad60edd-582a-bac4-ac11-d031d5bc2094,location_data.469.blob,,,,,,0.0,2018-06-08 17:19:59.300,1.4109243,0.0,,,2018-06-08 17:18:57.579,,,1.8888888,1001,com.sec.android.app.shealth,2018-06-08 17:05:51.793,,,0.0,65.81,,0.0,,0.0
-21600000,,live_data.470.blob,,874.75,,,,ei56NcecqJ,694142,2018-06-09 15:15:06.095,d86848de-8f05-4e69-a78d-28b2266d0fe2,,,,,,,,2018-06-09 15:15:06.095,1.2601888,,,,2018-06-09 15:10:34.000,,,1.6388888,1001,com.sec.android.app.shealth,2018-06-09 14:59:00.000,,,,61.510002,,,,
-21600000,,live_data.471.blob,,1368.3099,,,,ei56NcecqJ,1025394,2018-06-09 15:55:00.636,45f4b4e7-02e4-4c89-99b4-de95fe24149b,,,,,,,,2018-06-09 15:55:00.636,1.3344235,,,,2018-06-09 15:38:05.000,,,2.1944444,1001,com.sec.android.app.shealth,2018-06-09 15:21:00.000,,,,99.04,,,,
-21600000,,live_data.472.blob,,842.87,,,,ei56NcecqJ,715881,2018-06-10 17:51:53.176,ccc3a348-b547-48ac-a217-28fe611fdaee,,,,,,,,2018-06-10 17:51:53.176,1.1773884,,,,2018-06-10 17:39:55.000,,,1.3386667,1001,com.sec.android.app.shealth,2018-06-10 17:28:00.000,,,,54.64,,,,
-21600000,,live_data.473.blob,,1189.869,,,,dOU0jyvERH,970741,2018-06-09 11:40:18.853,a0187b03-4a40-e62f-9348-89a917599a51,location_data.474.blob,,,,,,0.0,2018-06-09 11:40:18.853,1.3707061,0.0,,,2018-06-09 11:39:17.161,,,1.5,1001,com.sec.android.app.shealth,2018-06-09 11:23:06.420,,,0.0,86.5,,0.0,,0.0
-21600000,,live_data.475.blob,,4560.559,,,,dOU0jyvERH,3731765,2018-06-09 12:51:40.159,a346a643-6d9f-d984-665b-43f201e34f8e,location_data.476.blob,,,,,,0.0,2018-06-09 12:51:40.159,1.4577605,0.0,,,2018-06-09 12:50:37.813,,,2.25,1001,com.sec.android.app.shealth,2018-06-09 11:48:26.048,,,0.0,316.36,,0.0,,0.0
-21600000,,live_data.477.blob,,3748.671,,,,dOU0jyvERH,2904703,2018-06-09 13:57:10.585,d2d9f102-db89-b78e-d3e6-3845ce989859,location_data.478.blob,,,,,,0.0,2018-06-09 13:57:10.585,1.388462,0.0,,,2018-06-09 13:56:10.161,,,1.7222222,1001,com.sec.android.app.shealth,2018-06-09 13:07:45.458,,,0.0,265.33,,0.0,,0.0
-21600000,,live_data.479.blob,,1554.152,,,,dOU0jyvERH,1369467,2018-06-09 15:11:38.584,6d7714ae-e2fe-6e2f-c3c3-d3a76274f6c2,location_data.480.blob,,,,,,0.0,2018-06-09 15:11:38.584,1.3831972,0.0,,,2018-06-09 15:10:37.493,,,2.1666667,1001,com.sec.android.app.shealth,2018-06-09 14:47:48.026,,,0.0,102.4,,0.0,,0.0
-21600000,,live_data.481.blob,,1900.334,,,,dOU0jyvERH,1423368,2018-06-09 15:39:02.042,84c52a0d-7f67-9141-a5ae-052ab4928089,location_data.482.blob,,,,,,0.0,2018-06-09 15:39:02.042,1.5883807,0.0,,,2018-06-09 15:38:00.536,,,2.1652677,1001,com.sec.android.app.shealth,2018-06-09 15:14:17.168,,,0.0,127.35,,0.0,,0.0
-21600000,,live_data.483.blob,,1135.38,,,,dOU0jyvERH,929091,2018-06-10 12:06:57.680,f7a4e908-79ad-a716-4cb9-4c770def89b6,location_data.484.blob,,,,,,0.0,2018-06-10 12:06:57.680,1.2438428,0.0,,,2018-06-10 12:05:55.442,,,1.4166666,1001,com.sec.android.app.shealth,2018-06-10 11:50:26.351,,,0.0,75.72,,0.0,,0.0
-21600000,,live_data.485.blob,,2845.88,,,,dOU0jyvERH,2457496,2018-06-10 12:48:58.904,b01c94ab-d4ad-1acd-3890-4caded298d6f,location_data.486.blob,,,,,,0.0,2018-06-10 12:48:58.904,1.339092,0.0,,,2018-06-10 12:47:56.141,,,2.25,1001,com.sec.android.app.shealth,2018-06-10 12:06:58.645,,,0.0,191.29,,0.0,,0.0
-21600000,,live_data.487.blob,,3734.479,,,,dOU0jyvERH,3071804,2018-06-10 13:41:53.583,901e1a61-8489-fbeb-d09a-e705bdcf7c82,location_data.488.blob,,,,,,0.0,2018-06-10 13:41:53.583,1.447282,0.0,,,2018-06-10 13:40:50.947,,,1.9951415,1001,com.sec.android.app.shealth,2018-06-10 12:49:39.143,,,0.0,247.66,,0.0,,0.0
-21600000,,live_data.489.blob,,1033.481,,,,dOU0jyvERH,862420,2018-06-10 14:19:40.039,883513b2-123d-0784-6fcb-83ae06a37c08,location_data.490.blob,,,,,,0.0,2018-06-10 14:19:40.039,1.2774923,0.0,,,2018-06-10 14:18:39.213,,,2.1666667,1001,com.sec.android.app.shealth,2018-06-10 14:04:16.793,,,0.0,68.33,,0.0,,0.0
-21600000,,live_data.491.blob,,1569.306,,,,dOU0jyvERH,1327182,2018-06-10 14:43:10.180,ce5d6c0a-529f-a79b-7ada-aa8a6c934420,location_data.492.blob,,,,,,0.0,2018-06-10 14:43:10.180,1.3606954,0.0,,,2018-06-10 14:42:09.058,,,2.0277777,1001,com.sec.android.app.shealth,2018-06-10 14:20:01.876,,,0.0,103.98,,0.0,,0.0
-21600000,,live_data.493.blob,,1506.939,,,,dOU0jyvERH,1203713,2018-06-10 15:14:37.059,81592b15-d3d6-da47-6e92-04033ca5fddc,location_data.494.blob,,,,,,0.0,2018-06-10 15:14:37.059,1.345153,0.0,,,2018-06-10 15:13:35.888,,,1.6551583,1001,com.sec.android.app.shealth,2018-06-10 14:53:32.175,,,0.0,99.47,,0.0,,0.0
-21600000,,live_data.495.blob,,1120.092,,,,dOU0jyvERH,959875,2018-06-10 15:36:51.550,5fcbf7d7-0c8e-3096-e24d-140e8b0be4ef,location_data.496.blob,,,,,,0.0,2018-06-10 15:36:51.550,1.324805,0.0,,,2018-06-10 15:35:50.310,,,1.9444444,1001,com.sec.android.app.shealth,2018-06-10 15:19:50.435,,,0.0,75.22,,0.0,,0.0
-21600000,,live_data.497.blob,,2582.211,,,,dOU0jyvERH,2221954,2018-06-10 16:25:09.633,5ea28af0-364e-e6a9-11f6-f4d54f43b92a,location_data.498.blob,,,,,,0.0,2018-06-10 16:25:09.633,1.2999305,0.0,,,2018-06-10 16:24:07.744,,,1.7222222,1001,com.sec.android.app.shealth,2018-06-10 15:47:05.790,,,0.0,176.48,,0.0,,0.0
-21600000,,live_data.499.blob,,1618.136,,,,dOU0jyvERH,1601948,2018-06-10 17:25:37.223,dde5e5fa-12c2-5f5a-59e0-cf75d1136cfb,location_data.500.blob,,,,,,0.0,2018-06-10 17:25:37.223,1.079139,0.0,,,2018-06-10 17:24:35.213,,,1.3888888,1001,com.sec.android.app.shealth,2018-06-10 16:57:53.265,,,0.0,115.17,,0.0,,0.0
-21600000,,live_data.501.blob,,846.593,,,,dOU0jyvERH,778338,2018-06-10 17:40:05.413,0f853401-dcd4-669e-f448-48ca3b9192b5,location_data.502.blob,,,,,,0.0,2018-06-10 17:40:05.413,1.1671977,0.0,,,2018-06-10 17:39:03.420,,,1.7295474,1001,com.sec.android.app.shealth,2018-06-10 17:26:05.082,,,0.0,60.52,,0.0,,0.0
-21600000,,live_data.503.blob,,5064.235,,,,dOU0jyvERH,4167965,2018-06-11 11:42:52.080,33828fe7-d1e7-3ba5-9e5a-3d72e2c7231f,location_data.504.blob,,,,,,0.0,2018-06-11 11:42:52.080,1.283921,0.0,,,2018-06-11 11:41:50.357,,,2.1111112,1001,com.sec.android.app.shealth,2018-06-11 10:32:22.392,,,0.0,349.68,,0.0,,0.0
